command,x,y,yaw,velocity_x,velocity_y,velocity_z,n_epoch,num_timesteps,eval_mode,done,ep_count
4,1.9447623491287231,79.00464630126953,-89.90081024169922,0.023761505261063576,-0.8820496201515198,-0.0010951232397928834,0,0,False,False,2
4,1.9462292194366455,78.90943908691406,-89.849853515625,0.0187188982963562,-1.0026648044586182,-0.00035070418380200863,0,0,False,False,2
4,1.9477176666259766,78.80509948730469,-89.80205535888672,0.019635094329714775,-1.067434549331665,-3.5762786865234375e-05,0,0,False,False,2
4,1.9500609636306763,78.69518280029297,-89.72158813476562,0.034933194518089294,-1.1356765031814575,5.477905142470263e-05,0,0,False,False,2
4,1.9520941972732544,78.57722473144531,-89.66622924804688,0.0227856133133173,-1.2087763547897339,5.436897117760964e-05,0,0,False,False,2
4,1.9531614780426025,78.45277404785156,-89.65581512451172,0.008376655168831348,-1.2784066200256348,3.3121108572231606e-05,0,0,False,False,2
4,1.953921914100647,78.32115173339844,-89.657958984375,0.007271848618984222,-1.3422600030899048,1.5239715139614418e-05,0,0,False,False,2
4,1.955369472503662,78.18488311767578,-89.63091278076172,0.020168380811810493,-1.3753688335418701,4.482269105210435e-06,0,0,False,False,2
4,1.9566140174865723,78.04591369628906,-89.61883544921875,0.01156624685972929,-1.4038077592849731,-4.577636616431846e-07,0,0,False,False,2
4,1.9568711519241333,77.9039535522461,-89.64958953857422,-0.003900537732988596,-1.4307161569595337,-1.2588500339916209e-06,0,0,False,False,2
4,1.9590998888015747,77.75951385498047,-89.58882904052734,0.0385633185505867,-1.4581127166748047,-1.1444091114753974e-06,0,0,False,False,2
4,1.9640581607818604,77.61190032958984,-89.42760467529297,0.07314827293157578,-1.4917545318603516,-7.629394076502649e-07,0,0,False,False,2
4,1.9657484292984009,77.4598617553711,-89.43602752685547,-0.005496506579220295,-1.5491316318511963,-8.392333938900265e-07,0,0,False,False,2
4,1.9683611392974854,77.2986831665039,-89.3877182006836,0.04386363923549652,-1.6814719438552856,-5.722045557376987e-07,0,0,False,False,2
4,1.9719244241714478,77.12225341796875,-89.32192993164062,0.04126694053411484,-1.8120884895324707,-4.1961669694501325e-07,0,0,False,False,2
4,1.973132848739624,76.93548583984375,-89.37061309814453,-0.004289046861231327,-1.9345518350601196,-1.449584942747606e-06,0,0,False,False,2
